id,id_site,id_person,ids,infantdir,song,praat_f0_mean,praat_f0_median,praat_f0_std,praat_f0_min,praat_f0_max,praat_f0_first_quart,praat_f0_third_quart,praat_f0_IQR,praat_f1_mean,praat_f1_median,praat_f1_std,praat_f1_min,praat_f1_max,praat_f1_first_quart,praat_f1_third_quart,praat_f1_IQR,praat_f2_mean,praat_f2_median,praat_f2_std,praat_f2_min,praat_f2_max,praat_f2_first_quart,praat_f2_third_quart,praat_f2_IQR,praat_intensity_mean,praat_intensity_median,praat_intensity_std,praat_intensity_min,praat_intensity_max,praat_intensity_first_quart,praat_intensity_third_quart,praat_intensity_IQR,praat_intensitytravel_mean,praat_intensitytravel_median,praat_intensitytravel_std,praat_intensitytravel_max,praat_intensitytravel_first_quart,praat_intensitytravel_third_quart,praat_intensitytravel_IQR,praat_voweltravel_mean,praat_voweltravel_median,praat_voweltravel_std,praat_voweltravel_max,praat_voweltravel_first_quart,praat_voweltravel_third_quart,praat_voweltravel_IQR,praat_f0travel_mean,praat_f0travel_median,praat_f0travel_std,praat_f0travel_max,praat_f0travel_first_quart,praat_f0travel_third_quart,praat_f0travel_IQR,praat_f0_range,praat_f1_range,praat_f2_range,praat_intensity_range,praat_intensitytravel_range,praat_voweltravel_range,praat_f0travel_range,praat_f0travel_rate_median,praat_f0travel_rate_IQR,praat_voweltravel_rate_median,praat_voweltravel_rate_IQR,praat_intensitytravel_rate_median,praat_intensitytravel_rate_IQR,praat_f0_travel_rate_default,praat_voweltravel_rate_default,praat_intensitytravel_rate_default,mir_attack_mean,mir_attack_std,mir_attack_range,mir_attack_min,mir_attack_1q,mir_attack_med,mir_attack_3q,mir_attack_max,mir_attack_dist,mir_attack_iqr,mir_roughness_mean,mir_roughness_std,mir_roughness_range,mir_roughness_1q,mir_roughness_med,mir_roughness_3q,mir_roughness_max,mir_roughness_dist,mir_rolloff85,mir_inharmonicity,mir_roughness_iqr,mir_tempo,mir_pulseclarity,tm_peak_hz,tm_peak_idx,tm_std_idx,tm_std_hz,npvi_phrase,npvi_total,npvi_num_events
VAN04A,VAN,4,1,1,1,388.7228629,395.47,84.26595574,111.56,597.6,323.0775,454.395,131.3175,653.9813846,578.01,270.1615958,263.61,2002.83,457.37,790.27,332.9,1749.472985,1771.73,442.0880784,711.32,3087.76,1408.51,2077.88,669.37,69.43379518,70.245,7.239304731,49.67,87.94,65.0125,74.5575,9.545,4.238648649,1.98,9.514191286,74.77,0.81,4.55,3.74,291.6141781,140.5092478,408.3612886,3275.960037,48.44061303,366.1096822,317.6690692,72.05660661,6.09,148.2115049,597.6,0.88,19.04,18.16,486.04,1739.22,2376.44,38.27,74.77,3275.960037,597.6,5.343030303,36.105035289999996,150.7061354,443.3592049,2.121142857,5.626959707,56.46262225,228.5050873,3.321350099,5.3489127,3.945801,12.111646,0.45220259,2.6591933,4.6320658,7.7496018,12.563848,40.270756,5.0904088,124.78591,87.638489,1520.7432,6.94e-5,0.013775294,0.25450295,1520.7432,797.74078,3935.7817,0.34467724,0.2544336,128.22195,0.3199898,1.4450001,18,179.57091,9.4274731,61.590919,57.256439,33
VAN04B,VAN,4,0,1,0,316.7685821,288.09,95.58317402,204.41,588.85,248.9325,342.22,93.2875,662.9150732,555.31,300.187394,281.92,1680.43,437.11,881.93,444.82,1708.862732,1722.07,515.7799989,527.93,2902.17,1267.62,2036.41,768.79,66.34060748,66.31,8.383580538,50.9,84.85,59.0575,73.335,14.2775,6.327546296,2.805,13.07829297,76.35,1.44,5.3075,3.8675,422.5200643,204.5885476,511.106841,3353.570589,80.09169981,555.4743912,475.3826914,80.19462963,9.08,157.21969000000001,588.85,0,34.63,34.63,384.44,1398.51,2374.24,33.95,76.31,3353.570589,588.85,15.072,117.918,411.1848582,954.2663511,5.076173913,11.19714833,112.4807792,592.6255447,8.875,6.5636806,6.6782823,23.511795,0.13639311,1.224056,3.9253006,9.3152637,23.648188,130.48363,8.0912075,168.84155,56.824123,756.54779,0,0.1245506,6.3945336,756.54779,673.53711,9243.127,0.46032044,6.3945336,116.15694,0.074771225,2.075,30,183.59509,9.6387405,55.052753,60.803219,48
VAN04C,VAN,4,0,0,1,349.0289614,344.905,76.99117398,106.39,589.16,288.93,402.515,113.585,568.7352055,540.965,186.661132,276.92,1726,471.885,605.71,133.825,1566.967021,1441.045,489.3477708,642.45,3068.91,1140.8625,1986.385,845.5225,71.61399546,72.39,5.479235321,51.73,82.89,69.61,74.88,5.27,2.448505096,0.92,6.692887417,79.06,0.405,2.045,1.64,210.6484749,79.50896207,334.1507589,3166.744949,27.55165493,240.4680784,212.9164234,29.9714496,5.06,90.04402014,588.9,1.94,13.52,11.58,482.77,1449.08,2426.46,31.16,79.06,3166.744949,588.9,2.170434783,6.026459182,35.12628306,107.7142167,0.37682243,0.939928362,10.25183435,72.05301374,0.837519339,4.8831315,4.7869477,23.001341,0.52037561,1.7784489,2.9911485,7.0864549,23.521717,315.50366,5.3080058,112.88703,54.288803,1224.8788,0.026146106,0.66911513,4.4593334,1224.8788,548.84283,3204.7463,0.43006641,4.4331875,122.83768,0.18643688,0.97250003,9,190.4922,10.00084,69.516762,78.550728,83
VAN04D,VAN,4,0,0,0,233.7464183,224.57,45.58638501,103.62,565.75,208.68,248.47,39.79,567.8675064,477.89,210.7707045,236.01,1408.05,430.35,699.71,269.36,1693.485216,1645.27,431.1820889,712.57,3243.92,1351.35,1972.5,621.15,68.62072139,69.075,5.486867452,52.46,85,65.4925,72.475,6.9825,3.649029851,1.89,7.675381495,73.04,0.78,4.1475,3.3675,307.8390123,186.1436057,359.5451444,2107.815221,84.81081757,390.3706228,305.5598052,32.979801,6.875,73.48119932,565.75,2.4475,14.9775,12.53,462.13,1172.04,2531.35,32.54,73.04,2107.815221,565.75,4.311183673,21.54480196,123.0495805,352.2136839,1.383384615,3.472092365,15.47857127,144.479589,1.712617024,7.7936969,7.8640127,39.080524,1.5553781,3.6348772,5.3296828,9.6469259,40.635902,160.07178,6.0120492,184.17175,109.26834,2300.9619,0.3804729,1.3185254,4.3435378,2300.9619,798.7417,4851.6997,0.46321207,3.9630651,112.33772,0.074957304,2.915,46,174.93851,9.184269,79.500854,67.648933,61
VAN05A,VAN,5,1,1,1,249.9241206,246.85,56.07149075,107.26,383.93,213.98,285.7525,71.7725,651.6280254,637.56,209.4805095,231.65,2345.87,534.345,734.8475,200.5025,1904.851824,1937.27,387.1148995,865.66,2975.04,1671.4925,2190.9475,519.455,76.09944,76.97,6.832888566,52.55,88.74,73.48,81.02,7.54,2.475771429,0.67,6.72863934,78.8,0.25,2.1,1.85,144.7422305,47.6228506,308.0129664,2413.549867,18.64462324,130.0237059,111.3790826,20.26898286,2.48,62.17640058,370.8,0.86,6.16,5.3,276.67,2114.22,2109.38,36.19,78.8,2413.549867,370.8,1.038545455,4.137139932,21.39624735,58.06288811,0.31030303,1.038480487,6.722714049,48.0073733,0.821151386,3.3145118,2.6198277,11.321828,0.28669626,1.5933532,2.373704,4.9864717,11.608524,131.51241,3.3931184,492.78366,251.91762,5229.6387,8.1761236,23.982141,78.725723,5229.6387,2299.7056,3727.5361,0.46338987,70.549599,107.92768,0.29860285,1.7075,23,188.1264,9.8766356,72.70285,75.947777,64
VAN05B,VAN,5,0,1,0,296.2533425,298.78,64.18556778,104.33,503.97,259.83,334.33,74.5,703.6730751,726.22,231.4206887,280.95,1840.47,522.52,859.69,337.17,1944.398015,1927.32,305.0944652,847.65,3155.76,1797.23,2084.79,287.56,78.65388235,80.23,8.053933894,50.15,88.85,74.92,85.08,10.16,6.126018735,2.96,11.62021668,88.14,1.005,6.88,5.875,242.8339395,110.1187857,434.3093012,2613.226795,45.60647061,225.5010293,179.8945587,57.67622951,14.05,104.9519555,503.97,4.765,34.63,29.865,399.64,1559.52,2308.11,38.7,88.13,2613.226795,503.97,18.12266667,54.92978988,144.3911972,294.4204455,3.256470588,11.0208547,57.71424387,242.9939912,6.13005639,8.9988661,6.535192,28.863008,1.2106069,4.2104573,6.9280701,10.847284,30.073616,385.16687,6.636827,6321.2559,5068.5239,45272.973,8.169034,126.11205,774.43134,45272.973,60611.309,9526.2559,0.46922082,766.26233,166.32507,0.072421387,1.865,26,180.43671,9.4729242,74.488243,61.866627,86
VAN05C,VAN,5,0,0,1,301.6672658,313.34,63.45057694,110.18,446.77,259.615,344.455,84.84,697.4517523,689.005,206.397853,307.11,1994.3,586.615,822.8925,236.2775,1928.076308,1953.54,284.9816046,1041.63,2547.47,1814.7475,2127.9575,313.21,71.07436782,72.75,8.123868415,42.22,83.36,68.27,76.335,8.065,3.845103448,1.44,7.750788613,72.34,0.47,4.39,3.92,144.3386623,66.9427865,296.158394,2502.811455,19.88302613,145.289684,125.4066579,27.58944828,4.09,71.86553334,380.52,1.31,14.45,13.14,336.59,1687.19,1505.84,41.14,72.34,2502.811455,380.52,3.473230769,11.8402963,41.07717892,97.13883945,1.045,2.788075399,14.96843435,78.30978598,2.086130101,7.9406767,5.7213597,24.351318,0.60482323,3.7746575,6.7850676,10.210344,24.956141,246.43494,6.4356866,381.95633,76.988129,524.59857,1.2174391,13.012806,43.011169,524.59857,1206.7523,4602.4697,0.39544681,41.793732,70.808441,0.22415461,1.97,28,185.72079,9.7503424,72.890526,69.912804,53
VAN05D,VAN,5,0,0,0,270.857171,275.88,69.70506459,103.57,581.43,233.84,314,80.16,665.3554556,646.21,231.3634072,237.62,2132.61,488.89,800.155,311.265,1765.951276,1758.225,401.4636721,671.92,3178.57,1516.97,1965.8075,448.8375,72.37071749,73.69,7.711735991,45.17,85.42,68.6675,78.0625,9.395,5.958676307,2.92,11.39547414,80.93,1.095,6.645,5.55,286.9756393,147.6207104,418.5045838,2726.722717,51.31561011,317.166678,265.8510679,41.74406007,9.2,87.29737218,581.43,3.37,23.1,19.73,477.86,1894.99,2506.65,40.25,80.92,2726.722717,581.43,10.0992,34.61376886,148.3902341,387.4350875,2.857142857,8.331776216,30.71495013,211.1544118,4.384347025,7.1121769,6.8163757,39.334728,0.3427681,2.7725389,5.1392765,9.3468876,39.677498,800.26465,6.5743489,1419.6107,665.09064,10176.733,1.1896157,15.16024,86.300606,10176.733,5676.584,3615.7275,0.45268175,85.110992,115.11782,0.078565419,1.8125,25,167.1071,8.7731199,59.375443,59.433372,190
VAN06A,VAN,6,1,1,1,256.7103954,277.525,72.46296733,100.91,373.27,210.315,312.365,102.05,565.826787,527.46,183.8898864,255.08,1711.69,439.195,655.42,216.225,1884.733863,1851.59,400.3298179,815,3319.92,1636.205,2198.015,561.81,68.84743163,69.91,5.411211383,52.53,80.13,65.78,72.75,6.97,2.71405694,0.88,7.467514613,71.39,0.34,2.35,2.01,182.5952868,67.36748275,364.6300405,2653.767263,23.32983944,163.9809414,140.651102,23.39973903,3.7,62.12315659,366.89,1.185,10.205,9.02,272.36,1456.61,2504.92,27.6,71.39,2653.767263,366.89,2.622222222,8.445803624,43.95515942,128.6062173,0.587216495,1.764931365,12.99257698,101.3850333,1.506965256,5.4249001,3.8540916,19.065733,0.35604084,2.6816289,4.5816979,7.1951756,19.421774,262.0314,4.5135465,352.1304,84.432167,1630.6337,1.1181117,5.2017651,17.157934,1630.6337,684.64478,4492.4907,0.44840872,16.039822,114.34665,0.28646272,1.4974999,19,199.4637,10.47185,57.72052,61.777157,75
VAN06B,VAN,6,0,1,0,261.4043964,265.7,41.93531943,105.14,387.83,241.735,285.925,44.19,619.3692653,566.365,245.0411372,229.72,1773.59,430.95,758.9,327.95,1742.535837,1664.065,333.0907787,819.4,3418.72,1531.1175,1903.0675,371.95,66.8150497,66.6,7.174956637,44.14,84.32,62.855,71.31,8.455,4.133406375,2.09,7.462335643,68.68,0.78,5.37,4.59,225.3658068,108.2285688,359.096849,2234.743149,43.19732232,255.630727,212.4334047,42.77328685,7.285,87.99959691,346.72,2.7475,21.485,18.7375,282.69,1543.87,2599.32,40.18,68.67,2234.743149,346.72,6.495121951,25.27494329,91.54737529,222.1278936,1.757425287,6.626949759,28.62123881,150.8008631,2.765819969,6.0351868,4.620718,18.017103,0.56355643,2.809376,4.5462041,6.9653459,18.58066,98.974266,4.1559696,636.04059,211.59396,3255.2231,0.053016365,1.3025693,18.238146,3255.2231,1538.2174,4420.6572,0.43863392,18.185131,135.49103,0.10547995,3.02,48,157.9754,8.2937117,66.96743,68.062004,87
VAN06C,VAN,6,0,0,1,334.9017496,354.08,63.32250558,102.43,495.01,295.98,365.09,69.11,677.7669583,648.17,222.6821489,305.49,2121.05,486.655,861.64,374.985,1851.09325,1852.405,285.9371337,896.57,2803.56,1682.1625,2050.685,368.5225,68.32697347,68.655,4.783284628,48.11,80.7,66.1125,71.3475,5.235,2.319032258,0.89,6.590184803,74.74,0.35,2.09,1.74,141.0170993,72.59946338,250.7127605,2393.593529,28.19740412,160.0020721,131.804668,21.65886683,4.27,61.48682057,405.05,1.54,13.11,11.57,392.58,1815.56,1906.99,32.59,74.74,2393.593529,405.05,1.9675,6.200270247,29.88274392,68.80033753,0.36027972,0.887457828,6.939619535,45.18265082,0.743030634,3.7450399,3.0106258,15.503476,0.014367934,1.641605,2.9535575,5.4618921,15.517844,211.76636,3.8202872,404.86908,115.50641,2439.8337,0.84443516,3.5718188,12.71701,2439.8337,684.63953,3943.6252,0.43978909,11.872576,183.058,0.061408002,1.2875,15,177.52319,9.3199711,67.067596,62.002716,115
VAN06D,VAN,6,0,0,0,249.3962719,258.11,47.23642423,101.33,486.19,240.485,275.38,34.895,623.1127665,553.7,236.9102822,225.15,2098.02,442.735,795.785,353.05,1779.252251,1769.52,327.5694261,602.12,3104.73,1598.775,1916.22,317.445,66.6671934,66.6,6.201831176,47.6,81.81,63.5375,71.0425,7.505,3.721184056,1.48,8.906403358,70.61,0.57,3.58,3.01,216.7008228,99.55287556,351.0539276,2167.801659,40.83388426,221.1975911,180.3637069,28.45610785,3.91,70.85303094,486.19,1.63,9.33,7.7,384.86,1872.87,2502.61,34.21,70.6,2167.801659,486.19,3.46,12.29737374,89.06946701,193.3241751,1.312359551,3.330721649,17.84414804,135.8879289,2.333465965,4.0488949,3.2668407,13.516259,0.33633187,1.6876923,2.9075072,5.7597294,13.852592,165.5191,4.0720372,716.72388,185.98245,3035.9348,0.19172603,2.7536955,20.276308,3035.9348,1091.1057,4357.9712,0.45491391,20.084581,122.51254,0.14417449,1.4450001,18,183.82491,9.6508102,67.358292,73.165314,102
VAN07A,VAN,7,1,1,1,226.8920593,223.98,45.25912205,101.6,520.99,213.58,258.2,44.62,605.8413636,571.67,208.6373576,154.44,1681.87,477.835,673.735,195.9,1795.279724,1757.81,287.0619943,1046.93,3652.32,1618.805,1977.3775,358.5725,71.12574639,71.78,5.365075408,52.7,82.78,68.625,74.445,5.82,2.488649518,1.08,5.349352673,68.53,0.4525,2.6275,2.175,169.117561,68.4917765,326.5883222,2482.481909,26.58661594,152.3198304,125.7332145,23.95471061,3.515,65.20779805,520.99,1.33,9.775,8.445,419.39,1527.43,2605.39,30.08,68.53,2482.481909,520.99,1.342063645,4.748868116,25.84140356,62.51723856,0.423892183,1.031158604,7.597351095,53.63644372,0.789287103,4.6647758,4.1292038,17.930538,0.29339173,1.6715634,2.8053563,7.8604031,18.22393,215.22363000000001,6.1888399,368.5336,83.556244,1077.5726,2.8700521,10.943701,33.760448,1077.5726,948.99579,3969.7217,0.40704083,30.890396,125.78562,0.2348409,2.0225,29,178.24409,9.3578148,73.774628,65.532967,93
VAN07B,VAN,7,0,1,0,253.1459364,247.17,50.97729918,101.85,521.62,221.14,277.615,56.475,668.4142813,636.79,174.9327431,279.61,1246.36,563.71,763.62,199.91,1654.808104,1673.4,314.8316735,736.31,2607.12,1462.815,1831.555,368.74,72.84173134,74.92,7.679121783,49.27,89.41,67.51,78.555,11.045,5.981988131,2.54,11.39249241,78.62,0.96,6.95,5.99,227.8747456,94.99607873,380.3441146,2271.985711,30.90609299,242.7259399,211.8198469,48.79578635,6.95,97.45524818,494.92,2.72,22.59,19.87,419.77,966.75,1870.81,40.14,78.61,2271.985711,494.92,8.301176471,38.39346939,119.7981822,277.4564702,3.019130435,8.309517241,38.68934343,180.6779837,4.743015955,6.0547066,4.3692503,15.303693,0.64569288,3.1350183,4.7308578,9.0570679,15.949386,129.02423,5.922049,395.35889,285.12357,5575.394,0.1462843,5.2835727,37.017597,5575.394,2541.145,4455.3545,0.4551402,36.871311,167.57484,0.15345158,2.5474999,39,138.36819,7.2643328,48.578014,58.558136,64
VAN07C,VAN,7,0,0,1,270.5177933,271.65,39.65457809,105.87,504,257.53,283.87,26.34,605.9865781,568.5,210.7871185,235.73,1984.01,479.16,666.185,187.025,1826.862564,1781.86,331.9979717,866.12,2938.24,1588.045,2070.605,482.56,71.23563765,71.96,5.27835024,51.55,81.41,68.9075,74.79,5.8825,2.219524772,0.74,6.238461939,76.65,0.3,1.83,1.53,171.6073553,67.80283708,306.6442025,3217.703156,24.40664544,181.7837771,157.3771316,25.52407482,2.65,71.53839164,346.77,0.93,6.89,5.96,398.13,1748.28,2072.12,29.86,76.65,3217.703156,346.77,1.051428571,3.954509804,28.90075108,80.24002661,0.301582734,0.957533719,8.894655406,59.80190471,0.773462237,4.1748419,3.75488,22.774746,0.4553948,2.0173051,3.0937955,4.9504795,23.230141,222.45415,2.9331744,178.68468,28.047663,283.19409,2.8322835,7.7065449,17.584585,283.19409,386.74673,3963.6865,0.42861399,14.752301,183.75529,0.08065255,1.34,16,184.07899,9.6641483,85.681198,86.454071,80
VAN07D,VAN,7,0,0,0,202.7010566,198.99,31.98186854,142.25,536.22,187.35,214.28,26.93,514.7283986,418.91,260.8835357,237,1995.45,362.84,584.72,221.88,1690.440285,1661.52,473.5563865,665.02,3063.09,1278.2,2047.66,769.46,71.58349481,73.1,4.964062436,51.99,80.55,70.74,74.52,3.78,3.152768166,0.89,8.986569645,76.25,0.38,2.49,2.11,286.6016315,147.2087937,425.7441856,2951.170383,53.12181149,298.6212837,245.4994722,21.93107266,2.91,66.15068585,536.22,1.11,6.7,5.59,393.97,1758.45,2398.07,28.56,76.25,2951.170383,536.22,3.42,8.556,161.0880521,397.1664201,1.28,3.05025641,21.57414743,281.9372288,3.101457292,4.8901925,3.8514974,17.011587,0.8802979,2.4657636,3.5920947,5.5573955,17.891884,109.42762,3.0916319,272.46429,32.340473,197.30257,4.2327271,12.204595,25.211115,197.30257,619.79742,3744.5063,0.41083047,20.978388,144.68767,0.1599344,1.4450001,18,146.4451,7.6883659,95.998192,86.315994,31
VAN08A,VAN,8,1,1,1,189.6192133,189.925,42.71799634,101.28,537.31,173.6875,212.0075,38.32,471.5300962,432.995,213.6139346,153.05,1907.43,359.785,512.5375,152.7525,1886.888846,1878.04,343.9832154,718.02,3709.93,1702.93,2116.7925,413.8625,69.9422381,71.51,6.016888307,49.03,83.12,66.5475,74.52,7.9725,2.544564184,0.88,7.104796642,80.78,0.345,2.17,1.825,193.8382468,77.9933861,335.9513979,2667.14286,27.20062101,213.2198068,186.0191858,21.87435816,2.56,62.69850676,537.31,1.03,5.935,4.905,436.03,1754.38,2991.91,34.09,80.78,2667.14286,537.31,1.255696203,4.301665138,46.52013409,121.7692302,0.478926174,1.543273292,9.50907533,84.26407198,1.106155999,4.7305155,3.6405783,15.159024,0.4212639,1.8437233,3.5624707,6.6400251,15.580289,144.34515,4.7963023,365.52243,187.35596,3329.0149,1.4755912,6.417592,19.848051,3329.0149,890.02484,6831.4507,0.42666385,18.372459,125.75701,0.2004872,1.2875,15,161.9516,8.5024614,63.045139,76.548691,63
VAN08B,VAN,8,0,1,0,195.3340659,175.88,75.94901363,116.91,549.51,157.765,198.49,40.725,630.4829851,446.95,435.8156367,242.37,1975.02,365.4825,615.51,250.0275,1967.736194,1970.94,557.5375585,479.74,3522.14,1753.2275,2211.735,458.5075,69.46669118,70.855,8.224300133,51.53,85.05,63.8325,76.4075,12.575,5.563235294,3.63,8.48670637,71.64,1.4625,6.89,5.4275,479.3509505,230.8650021,588.5554505,3281.049032,89.90401311,590.5186655,500.6146524,52.56514706,8.97,105.7653021,549.51,0.4025,28.3775,27.975,432.6,1732.65,3042.4,33.52,71.63,3281.03253,549.51,10.11313501,71.10836364,270.8185004,878.1666826,3.916862745,7.387968254,47.27495764,431.1087697,5.003347799,7.9399462,5.423687,21.660709,1.3004334,4.1539869,6.5664706,10.701104,22.961142,101.65073,6.5471168,810.95465,219.43895,1542.0062,1.4405719,12.884692,55.034817,1542.0062,3406.2549,9238.0811,0.44750631,53.594246,172.62233,0.062533841,3.335,54,160.64439,8.4338312,48.402596,36.257332,22
VAN08C,VAN,8,0,0,1,247.7656606,246.57,45.23963099,106.77,337.67,210.99,288.6475,77.6575,537.7659782,475.14,252.1176608,77.84,1933.76,397.455,579.58,182.125,1844.790526,1809.44,425.2184911,536.87,3300.2,1624.85,2157.3,532.45,75.30564961,77.195,7.47966163,51.93,89.5,73.3625,79.53,6.1675,2.993709519,0.76,8.488609251,86.75,0.31,2,1.69,223.9596776,67.35207346,393.1726475,2833.828655,22.21391743,210.9739406,188.7600231,22.31926398,1.92,64.84425949,337.67,0.66,4.775,4.115,230.9,1855.92,2763.33,37.57,86.74,2833.828655,337.67,0.921834862,3.722560119,43.21893576,167.1576478,0.427610619,1.585151422,10.92444551,109.6198914,1.465308916,7.3870745,5.7522831,23.168865,0.37973765,2.6403849,5.9816761,10.199014,23.548603,348.70193,7.5586286,394.96335,412.26196,9083.5967,0.42263633,4.3773789,19.894529,9083.5967,2092.8684,8226.8398,0.44326594,19.471891,105.8423,0.17409819,0.97250003,9,207.5473,10.89623,68.595718,73.499992,78
VAN08D,VAN,8,0,0,0,177.9714092,169.39,40.21693341,101.38,562.44,158.65,186.23,27.58,499.1976691,441.76,256.246185,189.13,2196.74,372.01,506.27,134.26,1789.624288,1799.39,440.3126904,457.25,3747.42,1538.35,2036.87,498.52,71.535811,72.76,6.477750606,52.05,84.68,68.1,76.17,8.07,3.886323944,1.705,8.34933271,73.68,0.77,3.805,3.035,330.5378024,171.7432496,435.3576462,3493.279799,71.51176279,383.6606769,312.1489141,29.26698592,4.615,67.12400706,562.44,1.4025,11.7925,10.39,461.06,2007.61,3290.17,32.63,73.68,3493.279799,562.44,3.692841476,13.21980996,133.9111951,370.5618503,1.28,3.68320777,18.73456513,211.5859147,2.487737864,4.6127601,3.3121796,14.485325,0.62374306,2.0598416,3.785656,6.330883,15.109068,271.10358,4.2710414,1392.7085,642.36115,7092.4912,4.2691398,18.49172,52.983452,7092.4912,3184.9573,8771.668,0.452766,48.71431,153.58922,0.097952925,1.76,24,176.13789,9.2472401,57.190693,58.858696,115
VAN09A,VAN,9,1,1,1,230.656205,228.04,65.98404389,103.09,468.09,189.155,265.35,76.195,499.5042553,458.95,147.2746502,247.19,1923.9,420.24,534.405,114.165,1889.989076,1851.07,288.2885733,613.05,3027.98,1704.46,2115.015,410.555,72.0030138,72,5.142390178,50,91.8,69.7,74.81,5.11,2.224826087,0.68,7.515408801,81.61,0.31,1.4825,1.1725,153.1306952,66.0482797,290.9667099,2380.787007,26.1152208,159.0667133,132.9514925,19.78757971,2.36,55.42357537,452.57,0.9,7.6625,6.7625,365,1676.71,2414.93,41.8,81.61,2380.787007,452.57,1.384761905,5.681882353,39.10117523,98.72467496,0.384989691,1.017781589,8.950042711,69.26194526,1.006302377,5.15979,2.694474,9.4521255,0.48306945,3.4000287,4.6414557,6.7429109,9.935195,48.905167,3.3428822,464.92169,263.57635,4711.7354,0.22288251,1.3165019,10.24716,4711.7354,1520.6005,4079.2173,0.47133222,10.024278,68.563095,0.14071456,2.4949999,38,175.5546,9.2166176,76.344986,74.800247,110
VAN09B,VAN,9,0,1,0,218.5013809,213.85,44.55249972,110.36,445.45,189.215,241.935,52.72,590.9869902,534.41,213.6057765,197.19,1707.39,435.135,720.705,285.57,1703.131955,1726.99,359.1953678,614.3,3160.3,1508.745,1916.95,408.205,77.53312329,78.22,7.715544451,49.9,91.69,74.345,83.085,8.74,4.931123288,2.055,10.2240412,83.74,0.74,5.0875,4.3475,246.7306954,122.8244754,388.2249207,2597.057885,42.09324434,263.1367332,221.0434889,31.4290137,7.44,66.15372826,445.45,2.535,20.2925,17.7575,335.09,1510.2,2546,41.79,83.73,2597.057885,445.45,7.569839572,28.73159156,113.8186063,287.367876,2.074363446,5.276001894,24.56361069,192.8344556,3.853960989,5.2672639,3.9724648,18.203547,0.044135988,2.1306643,4.8041291,7.3849254,18.247683,302.41919,5.254261,1110.0242,646.5705,5892.1367,5.4461465,36.014137,197.16978,5892.1367,9207.291,4140.7676,0.50209796,191.72365,185.46114,0.083206207,2.3900001,36,186.0871,9.7695742,59.012844,50.505424,175
VAN09C,VAN,9,0,0,1,261.4108682,261.78,56.79906286,102.02,572.39,216.005,295.47,79.465,565.9772136,522.89,172.1936762,297.78,1801.02,451.685,640.64,188.955,1751.107136,1769.475,362.6180552,727.49,3015.11,1469.09,2028.0075,558.9175,72.69324012,73.61,6.120581119,45.66,85.02,70.68,76.47,5.79,2.558464491,0.55,8.846001759,84.04,0.24,1.18,0.94,148.8324466,56.8799611,276.9929248,2142.436517,20.03673235,148.1548697,128.1181374,21.95325336,2.88,71.06823473,572.39,1.1625,7.6625,6.5,470.37,1503.24,2287.62,39.36,84.04,2142.436517,572.39,1.723130435,5.232046561,32.15100666,110.2684744,0.298666667,0.841332034,9.461518218,64.14452027,1.102659273,6.601069,8.2921381,43.071877,0.29200035,1.6646029,4.1175518,8.0219049,43.363876,364.42923,6.3573022,179.59891,58.060444,737.51654,0.70309103,2.8474133,14.06537,737.51654,724.5423,3216.8167,0.45661891,13.362279,114.58159,0.10838209,1.4974999,19,208.3887,10.94041,61.723904,63.496037,65
VAN09D,VAN,9,0,0,0,181.7214325,170.73,46.9924676,101.71,532.09,155.195,193.375,38.18,589.0001632,519.465,251.3856713,193.25,1828.17,416.465,691.9875,275.5225,1760.894114,1785.075,371.206632,570.85,3135.8,1537.82,1997.1025,459.2825,73.9893901,76.22,7.563185542,50.39,86.95,70.25,79.34,9.09,4.655402299,2.005,8.36989105,82.3,0.77,5.35,4.58,241.3302187,130.4047647,357.1282697,2816.579429,42.85599421,273.5517474,230.6957532,30.27494253,5.47,65.35039764,532.09,1.4525,14.6225,13.17,430.38,1634.92,2564.95,36.56,82.3,2816.579429,532.09,3.284000744,13.36572969,78.09699105,194.1213426,1.34017094,3.676886128,16.0390942,127.8522034,2.466344434,7.0524631,5.4737453,25.402605,0.14257038,3.0091393,5.6317821,9.1568241,25.545176,582.98102,6.1476851,1219.2603,568.79156,9650.0869,7.1572433,39.07037,160.77205,9650.0869,5039.0625,3339.8965,0.46387538,153.61481,120.12943,0.07451129,1.865,26,168.6199,8.8525457,62.931034,69.949394,136
VAN10A,VAN,10,1,1,1,164.5781071,164.015,38.84457507,76.64,280.02,136.2475,187.99,51.7425,478.5924348,462.14,129.146659,164.38,1755.85,406.485,528.31,121.825,1556.235165,1507.08,250.3898377,751.11,2647.43,1406.41,1684.825,278.415,72.36963478,73.12,4.489779765,51.82,82.8,70.22,75.395,5.175,2.563696028,0.91,8.278738964,75.72,0.35,2.025,1.675,130.2947337,49.14787518,272.86219,3176.77428,19.34323485,124.2823094,104.9390746,10.83397237,2.55,30.3914659,247.25,0.945,5.63,4.685,203.38,1591.47,1896.32,30.98,75.72,3176.69499,247.25,1.237802198,3.276971194,27.76559126,66.35511646,0.436363636,1.068578224,4.610921119,55.45322795,1.091104884,4.5937881,3.1403887,14.069647,0.4858844,2.3255937,3.8801985,5.9728293,14.555532,125.55566,3.6472354,751.57483,100.39378,1168.1995,14.876968,36.737846,89.549095,1168.1995,1469.3445,4276.7803,0.47499248,74.672119,100.03684,0.26798695,1.3925,17,184.52499,9.687562,90.372299,81.998825,59
